time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y
136.381,0.9068,0.8208,0.8799,0.8035,-0.72,19.26,0.174,,1,1,14.560,0.2203,,,
136.407,0.9001,0.8193,0.8737,0.8133,-0.73,19.24,0.197,,1,1,14.560,0.2203,,,
136.435,0.8906,0.8189,0.8543,0.8173,-0.74,19.26,0.257,,1,1,14.560,0.2203,,,
136.461,0.8806,0.8137,0.8415,0.7930,-0.76,19.31,0.318,,1,1,14.560,0.2203,,,
136.490,0.8669,0.8145,0.8181,0.8175,-0.79,19.39,0.346,,1,1,14.560,0.2203,,,
136.521,0.8543,0.8000,0.8135,0.7516,-0.82,19.57,0.375,,1,1,14.560,0.2203,,,
136.554,0.8428,0.7810,0.8077,0.7222,-0.86,19.73,0.378,,1,1,14.560,0.2203,,,
136.618,0.8183,0.7551,0.7790,0.7135,-0.96,20.04,0.387,,1,1,14.560,0.2203,,,
136.650,0.8057,0.7435,0.7652,0.7055,-1.00,20.21,0.387,,1,1,14.560,0.2203,,,
136.680,0.7931,0.7302,0.7515,0.6861,-1.03,20.36,0.387,,1,1,14.560,0.2203,,,
136.713,0.7817,0.7210,0.7458,0.6919,-1.07,20.53,0.384,,1,1,14.560,0.2203,,,
136.744,0.7703,0.7149,0.7322,0.6943,-1.11,20.70,0.389,,1,1,14.560,0.2203,,,
136.775,0.7573,0.7001,0.7167,0.6533,-1.16,20.90,0.391,,1,1,14.560,0.2203,,,
136.809,0.7424,0.6976,0.6984,0.6901,-1.17,21.10,0.360,,1,1,14.560,0.2203,,,
136.858,0.7261,0.7169,0.6916,0.7587,-1.20,20.99,0.176,,1,1,14.560,0.2203,,,
136.886,0.7191,0.7292,0.6941,0.7754,-1.21,20.90,0.146,,1,1,14.560,0.2203,,,
136.914,0.7147,0.7801,0.6986,0.9666,-1.23,20.67,0.040,,1,1,14.560,0.2203,,,
136.940,0.7130,0.8283,0.7065,1.0108,-1.23,20.49,0.051,,1,1,14.560,0.2203,,,
136.971,0.7065,0.8674,0.6849,0.9890,-1.25,20.30,0.068,,1,1,14.560,0.2203,,,
137.016,0.6953,0.8720,0.6692,0.8824,-1.29,20.34,0.195,,1,1,14.560,0.2203,,,
137.050,0.6817,0.8756,0.6417,0.8861,-1.31,20.42,0.256,,1,1,14.560,0.2203,,,
137.079,0.6693,0.8805,0.6257,0.8973,-1.32,20.55,0.301,,1,1,14.560,0.2203,,,
137.113,0.6567,0.8705,0.6190,0.8406,-1.33,20.71,0.339,,1,1,14.560,0.2203,,,
137.144,0.6465,0.8572,0.6131,0.8131,-1.36,20.86,0.349,,1,1,14.560,0.2203,,,
137.178,0.6365,0.8472,0.6068,0.8164,-1.38,20.99,0.361,,1,1,14.560,0.2203,,,
137.208,0.6304,0.8368,0.6097,0.7999,-1.41,21.12,0.368,,1,1,14.560,0.2203,,,
137.241,0.6246,0.8259,0.6068,0.7912,-1.42,21.28,0.370,,1,1,14.560,0.2203,,,
137.276,0.6187,0.8063,0.6010,0.7475,-1.44,21.44,0.380,,1,1,14.560,0.2203,,,
137.305,0.6142,0.7953,0.5987,0.7567,-1.46,21.56,0.378,,1,1,14.560,0.2203,,,
137.337,0.6093,0.7878,0.5937,0.7637,-1.47,21.69,0.382,,1,1,14.560,0.2203,,,
137.370,0.6052,0.7817,0.5922,0.7622,-1.48,21.83,0.383,,1,1,14.560,0.2203,,,
137.417,0.6013,0.7646,0.5928,0.7273,-1.50,22.09,0.392,,1,1,14.560,0.2203,,,
137.449,0.5995,0.7540,0.5934,0.7201,-1.52,22.26,0.394,,1,1,14.560,0.2203,,,
137.482,0.5975,0.7419,0.5913,0.7041,-1.53,22.46,0.395,,1,1,14.560,0.2203,,,
137.513,0.5963,0.7280,0.5922,0.6818,-1.56,22.62,0.396,,1,1,14.560,0.2203,,,
137.544,0.5962,0.7159,0.5957,0.6772,-1.58,22.80,0.399,,1,1,14.560,0.2203,,,
137.576,0.5956,0.7065,0.5937,0.6758,-1.59,22.96,0.402,,1,1,14.560,0.2203,,,
137.609,0.5935,0.7013,0.5868,0.6856,-1.62,23.07,0.401,,1,1,14.560,0.2203,,,
137.640,0.5922,0.6965,0.5878,0.6806,-1.63,23.20,0.397,,1,1,14.560,0.2203,,,
137.673,0.5887,0.6961,0.5774,0.6950,-1.63,23.34,0.395,,1,1,14.560,0.2203,,,
137.706,0.5854,0.6981,0.5751,0.7044,-1.64,23.47,0.392,,1,1,14.560,0.2203,,,
137.737,0.5814,0.6854,0.5677,0.6433,-1.65,23.61,0.404,,1,1,14.560,0.2203,,,
137.769,0.5743,0.6615,0.5514,0.5863,-1.66,23.73,0.434,,1,1,14.560,0.2203,,,
137.799,0.5671,0.6255,0.5424,0.5064,-1.68,23.90,0.455,,1,1,14.560,0.2203,,,
137.833,0.5580,0.5849,0.5303,0.4679,-1.72,24.06,0.453,,1,1,14.560,0.2203,,,
137.865,0.5483,0.5536,0.5164,0.4560,-1.75,24.20,0.463,,1,1,14.560,0.2203,,,
137.897,0.5397,0.5281,0.5122,0.4519,-1.78,24.33,0.464,,1,1,14.560,0.2203,,,
137.930,0.5313,0.4966,0.5052,0.4043,-1.80,24.46,0.466,,1,1,14.560,0.2203,,,
137.978,0.5233,0.4603,0.5059,0.3863,-1.83,24.65,0.461,,1,1,14.560,0.2203,,,
138.008,0.5186,0.4391,0.5022,0.3702,-1.86,24.75,0.470,,1,1,14.560,0.2203,,,
138.042,0.5143,0.4182,0.5015,0.3595,-1.87,24.85,0.469,,1,1,14.560,0.2203,,,
138.073,0.5109,0.4000,0.4994,0.3423,-1.90,24.91,0.471,,1,1,14.560,0.2203,,,
138.106,0.5070,0.3900,0.4943,0.3592,-1.90,24.98,0.466,,1,1,14.560,0.2203,,,
138.137,0.5033,0.3715,0.4914,0.3152,-1.91,25.07,0.470,,1,1,14.560,0.2203,,,
138.173,0.4991,0.3532,0.4867,0.3031,-1.94,25.18,0.477,,1,1,14.560,0.2203,,,
138.203,0.4951,0.3373,0.4815,0.2849,-1.95,25.27,0.472,,1,1,14.560,0.2203,,,
138.234,0.4896,0.3263,0.4703,0.2901,-1.96,25.36,0.469,,1,1,14.560,0.2203,,,
138.265,0.4837,0.3167,0.4645,0.2869,-1.96,25.42,0.467,,1,1,14.560,0.2203,,,
138.297,0.4781,0.3107,0.4602,0.2919,-1.96,25.49,0.465,,1,1,14.560,0.2203,,,
138.327,0.4742,0.3085,0.4609,0.3013,-1.96,25.55,0.462,,1,1,14.560,0.2203,,,
138.360,0.4715,0.3089,0.4627,0.3103,-1.96,25.60,0.461,,1,1,14.560,0.2203,,,
138.392,0.4694,0.3101,0.4624,0.3139,-1.97,25.65,0.461,,1,1,14.560,0.2203,,,
138.424,0.4679,0.3109,0.4631,0.3132,-1.98,25.71,0.459,,1,1,14.560,0.2203,,,
138.456,0.4682,0.3098,0.4693,0.3066,-1.99,25.76,0.462,,1,1,14.560,0.2203,,,
138.488,0.4696,0.3039,0.4741,0.2846,-2.01,25.81,0.465,,1,1,14.560,0.2203,,,
138.537,0.4721,0.2892,0.4774,0.2579,-2.04,25.90,0.462,,1,1,14.560,0.2203,,,
138.570,0.4750,0.2774,0.4845,0.2405,-2.06,25.94,0.464,,1,1,14.560,0.2203,,,
138.601,0.4782,0.2687,0.4893,0.2400,-2.08,25.96,0.463,,1,1,14.560,0.2203,,,
138.633,0.4835,0.2562,0.5007,0.2170,-2.11,25.98,0.464,,1,1,14.560,0.2203,,,
138.664,0.4900,0.2374,0.5119,0.1758,-2.13,26.01,0.463,,1,1,14.560,0.2203,,,
138.695,0.4984,0.2181,0.5268,0.1551,-2.15,26.02,0.465,,1,1,14.560,0.2203,,,
138.729,0.5069,0.1987,0.5329,0.1418,-2.17,26.00,0.463,,1,1,14.560,0.2203,,,
138.761,0.5142,0.1767,0.5381,0.1073,-2.19,26.00,0.471,,1,1,14.560,0.2203,,,
138.792,0.5216,0.1580,0.5465,0.0975,-2.19,26.01,0.471,,1,1,14.560,0.2203,,,
138.826,0.5303,0.1395,0.5573,0.0848,-2.19,26.01,0.472,,1,1,14.560,0.2203,,,
138.857,0.5362,0.1236,0.5554,0.0731,-2.18,25.99,0.479,,1,1,14.560,0.2203,,,
138.889,0.5401,0.1099,0.5533,0.0659,-2.17,25.98,0.478,,1,1,14.560,0.2203,,,
138.921,0.5433,0.0999,0.5536,0.0691,-2.17,25.97,0.480,,1,1,14.560,0.2203,,,
138.957,0.5450,0.0943,0.5496,0.0791,-2.14,25.94,0.479,,1,1,14.560,0.2203,,,
139.018,0.5464,0.0975,0.5490,0.1028,-2.09,25.88,0.483,,1,1,14.560,0.2203,,,
139.050,0.5470,0.1005,0.5489,0.1105,-2.07,25.87,0.483,,1,1,14.560,0.2203,,,
139.080,0.5474,0.1035,0.5486,0.1139,-2.06,25.86,0.480,,1,1,14.560,0.2203,,,
139.129,0.5480,0.1118,0.5492,0.1294,-2.05,25.83,0.476,,1,1,14.560,0.2203,,,
139.158,0.5483,0.1174,0.5497,0.1382,-2.04,25.82,0.472,,1,1,14.560,0.2203,,,
139.187,0.5479,0.1229,0.5465,0.1427,-2.04,25.82,0.472,,1,1,14.560,0.2203,,,
139.214,0.5481,0.1304,0.5485,0.1598,-2.03,25.83,0.462,,1,1,14.560,0.2203,,,
139.240,0.5502,0.1499,0.5588,0.2266,-2.02,25.82,0.369,,1,1,14.560,0.2203,,,
139.267,0.5594,0.1668,0.5947,0.2305,-2.00,25.77,0.229,,1,1,14.560,0.2203,,,
139.294,0.5736,0.2036,0.6295,0.3438,-1.97,25.63,0.156,,1,1,14.560,0.2203,,,
139.322,0.5808,0.2464,0.6074,0.3959,-1.94,25.48,0.156,,1,1,14.560,0.2203,,,
139.355,0.5855,0.2875,0.6000,0.4075,-1.92,25.30,0.165,,1,1,14.560,0.2203,,,
139.417,0.5930,0.3473,0.6055,0.4408,-1.86,25.04,0.195,,1,1,14.560,0.2203,,,
139.449,0.5936,0.3812,0.5958,0.4838,-1.82,24.95,0.217,,1,1,14.560,0.2203,,,
139.480,0.5935,0.4146,0.5929,0.5174,-1.79,24.84,0.239,,1,1,14.560,0.2203,,,
139.514,0.5923,0.4499,0.5888,0.5485,-1.76,24.77,0.253,,1,1,14.560,0.2203,,,
139.544,0.5898,0.4774,0.5812,0.5629,-1.74,24.66,0.261,,1,1,14.560,0.2203,,,
139.577,0.5882,0.5033,0.5831,0.5791,-1.72,24.59,0.265,,1,1,14.560,0.2203,,,
139.611,0.5879,0.5353,0.5867,0.6249,-1.69,24.49,0.241,,1,1,14.560,0.2203,,,
139.640,0.5866,0.5685,0.5822,0.6764,-1.67,24.41,0.228,,1,1,14.560,0.2203,,,
139.689,0.5820,0.6197,0.5719,0.7186,-1.61,24.31,0.222,,1,1,14.560,0.2203,,,
139.721,0.5796,0.6532,0.5720,0.7520,-1.59,24.22,0.218,,1,1,14.560,0.2203,,,
